#type,avg,min,1st,5th,10th,90th,95th,99th,QPS,target
read,321.6,1981.8,41.1,90.6,101.2,281.8,355.6,4943.5,1650295.5,1650000
read,353.5,2068.0,45.3,90.3,101.2,291.3,377.1,6213.4,1659822.8,1660000
read,331.3,1976.4,45.3,92.0,103.0,289.6,364.0,5231.3,1669731.7,1670000
read,348.2,2167.5,49.8,93.1,104.4,296.7,371.3,5598.0,1679661.7,1680000
read,349.9,2103.8,45.3,94.2,105.7,309.6,393.2,5788.3,1690226.4,1690000
read,342.8,2139.0,49.8,95.5,107.1,307.1,387.8,5027.5,1699946.1,1700000
read,348.6,2032.8,49.8,96.3,107.9,320.2,402.3,5179.0,1710076.3,1710000
read,358.8,2115.1,49.8,97.2,108.8,328.6,418.8,5266.9,1720296.4,1720000
read,371.4,2066.4,49.8,99.3,111.3,340.9,433.4,5593.7,1729716.6,1730000
read,392.8,2148.9,45.3,99.4,111.8,349.6,445.5,6366.0,1739873.6,1740000
read,382.8,2145.0,45.3,100.7,113.4,362.5,464.0,5855.0,1750076.6,1750000
read,389.0,2251.9,49.8,101.5,114.3,360.9,459.6,5620.1,1759852.4,1760000
read,400.5,2299.3,41.1,103.6,117.0,380.8,486.9,5787.0,1769942.4,1770000
read,407.3,2276.4,45.3,104.5,117.9,388.0,490.0,6186.2,1779988.8,1780000
read,431.8,2385.4,45.3,105.8,119.5,399.6,515.5,6929.4,1789945.9,1790000
read,423.1,2363.8,49.8,107.2,120.8,414.4,530.5,6021.5,1799871.2,1800000
read,421.7,2347.5,45.3,108.5,122.7,424.6,540.9,5783.7,1809791.4,1810000
read,418.7,2467.2,49.8,109.4,123.8,426.8,542.5,5646.3,1820053.4,1820000
read,463.2,2415.9,49.8,111.0,125.9,456.0,588.6,6726.7,1829886.9,1830000
read,440.4,2376.4,49.8,112.0,127.8,469.7,593.6,5601.4,1840086.3,1840000
read,454.4,2410.2,49.8,114.7,130.7,477.1,603.7,6054.6,1850271.6,1850000
read,489.7,2601.1,49.8,116.3,132.8,504.7,643.6,7015.7,1859824.3,1860000
read,482.0,2565.3,49.8,116.4,132.7,526.1,677.6,6223.5,1869188.2,1870000
